path,extension,bytes,category,usage_role
LancsBox/corpora/Climate_Change/TIM_2011-05-09004070.txt,.txt,1859,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-09004071.txt,.txt,519,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-09004073.txt,.txt,3033,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-10004037.txt,.txt,1057,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-10004038.txt,.txt,1553,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-10004039.txt,.txt,1554,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-10004040_SC.txt,.txt,668,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-16003852_NI.txt,.txt,195,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-16003853.txt,.txt,1396,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-16003854_SC.txt,.txt,1391,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-17003819.txt,.txt,392,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-18003791.txt,.txt,2760,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-18003792.txt,.txt,969,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-18003793.txt,.txt,3612,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-26003574_SC.txt,.txt,656,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-27003555.txt,.txt,1356,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-27003556.txt,.txt,1348,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-27003557.txt,.txt,1956,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-06-02005225.txt,.txt,1228,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-06-02005226.txt,.txt,293,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-06-02005227.txt,.txt,1007,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-06-02005228_SC.txt,.txt,1757,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-17007903.txt,.txt,1407,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-17007904_SC.txt,.txt,1018,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-17007905_SC.txt,.txt,3919,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-17007906_SC.txt,.txt,808,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-18007862.txt,.txt,1346,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-19007826.txt,.txt,254,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-27007606.txt,.txt,164,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-27007607.txt,.txt,420,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-27007608.txt,.txt,1060,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-28007582.txt,.txt,3056,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-28007583.txt,.txt,539,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-29007557.txt,.txt,7602,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-10-29007558.txt,.txt,1819,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-18008853_SC.txt,.txt,743,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-18009348.txt,.txt,3998,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-18009349.txt,.txt,1930,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-18009350.txt,.txt,1242,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-18009351.txt,.txt,2099,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-18009352.txt,.txt,1747,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-18009353_SC.txt,.txt,743,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-19008818.txt,.txt,6679,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-19008819.txt,.txt,891,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-19008820.txt,.txt,4587,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-19008821.txt,.txt,904,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-19008822.txt,.txt,904,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-19009318.txt,.txt,6679,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-19009319.txt,.txt,891,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-19009320.txt,.txt,4587,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-19009321.txt,.txt,904,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-19009322.txt,.txt,904,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-21008740.txt,.txt,2021,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-21008741.txt,.txt,376,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-21008742.txt,.txt,785,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-21009240.txt,.txt,2021,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-21009241.txt,.txt,376,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-21009242.txt,.txt,785,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-22008711.txt,.txt,1080,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-22008712.txt,.txt,1726,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-22008713.txt,.txt,1155,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-22008714_SC.txt,.txt,1601,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-22009211.txt,.txt,1080,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-22009212.txt,.txt,1726,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-22009213.txt,.txt,1155,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-22009214_SC.txt,.txt,1601,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-23008677.txt,.txt,2091,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-23008678.txt,.txt,1889,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-23008679.txt,.txt,1765,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-23008680_SC.txt,.txt,469,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-23008681_SC.txt,.txt,2184,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-26008578.txt,.txt,2819,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-26008579_SC.txt,.txt,1940,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-26008580_NI.txt,.txt,2818,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-26009074.txt,.txt,1410,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-26009075.txt,.txt,397,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-26009076.txt,.txt,93,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-26009077.txt,.txt,3310,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-11-26009078.txt,.txt,2819,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-12-09010006_SC.txt,.txt,808,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-12-10009968.txt,.txt,2991,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-12-10009969.txt,.txt,2988,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-12-10009970_SC.txt,.txt,218,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-12-10009971_SC.txt,.txt,714,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-12-12009876.txt,.txt,4181,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-12-12009877.txt,.txt,1672,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-12-12009878.txt,.txt,2538,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-12-12009879.txt,.txt,1969,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-12-12009880_SC.txt,.txt,202,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-12-12009881_SC.txt,.txt,1696,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-12-31009439_SC.txt,.txt,839,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-01000945.txt,.txt,5548,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-01000946.txt,.txt,7755,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-01000947.txt,.txt,13694,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-01000948.txt,.txt,56,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-01000949.txt,.txt,1797,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-01000950_SC.txt,.txt,952,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-01000951_SC.txt,.txt,960,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-01000952.txt,.txt,8332,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-03000879.txt,.txt,715,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-03000880.txt,.txt,1265,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-03000881_SC.txt,.txt,1119,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-03000882_SC.txt,.txt,1158,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-03000883.txt,.txt,1611,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-03000884_SC.txt,.txt,606,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-04000831.txt,.txt,5577,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-04000832.txt,.txt,5138,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-01-04000833.txt,.txt,6068,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-02-09001449.txt,.txt,1891,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-02-10001421.txt,.txt,1189,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-02-10001422.txt,.txt,1291,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-02-10001423.txt,.txt,6068,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-02-10001424.txt,.txt,1683,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-02-10001425.txt,.txt,1485,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-02-11001405.txt,.txt,912,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-01005231.txt,.txt,486,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-02005187.txt,.txt,1380,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-02005188.txt,.txt,435,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-02005189.txt,.txt,951,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-02005190.txt,.txt,473,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-02005191.txt,.txt,1704,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-03005168.txt,.txt,280,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-03005169.txt,.txt,621,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-04005148.txt,.txt,2716,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-04005149.txt,.txt,802,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-04005150.txt,.txt,1478,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-25004487.txt,.txt,726,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-25004488.txt,.txt,1521,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-27004413.txt,.txt,1756,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-06-27004414_SC.txt,.txt,901,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-07-11005768.txt,.txt,1064,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-07-11005769.txt,.txt,1868,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-07-12005746.txt,.txt,4951,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-07-12005747.txt,.txt,14,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-07-12005748.txt,.txt,2072,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-08-24006217.txt,.txt,1060,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-08-24006218.txt,.txt,1665,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-08-24006219.txt,.txt,3536,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-08-24006220.txt,.txt,3186,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-08-24006221.txt,.txt,4396,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-08-24006222.txt,.txt,3516,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-08-24006223.txt,.txt,2698,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-08-25006207.txt,.txt,6087,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-08-27006163.txt,.txt,9261,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-08-27006164.txt,.txt,4341,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-08-27006165.txt,.txt,1111,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-03007348.txt,.txt,3125,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-03007349.txt,.txt,137,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-03007350.txt,.txt,1629,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-03007351.txt,.txt,5448,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-03007352.txt,.txt,574,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-05007294_SC.txt,.txt,2588,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-06007281.txt,.txt,5573,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-07007270.txt,.txt,1243,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-07007271.txt,.txt,322,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-08007258.txt,.txt,5773,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-08007259.txt,.txt,1042,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-09007243.txt,.txt,548,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-09007244.txt,.txt,1527,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-09007245.txt,.txt,1939,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-10007222.txt,.txt,3635,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-10007223.txt,.txt,753,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-10007224.txt,.txt,1430,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-10007225.txt,.txt,5955,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-10007226_SC.txt,.txt,1103,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-10007227.txt,.txt,1389,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-10007228.txt,.txt,6685,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-13007156.txt,.txt,5413,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-13007157_SC.txt,.txt,1221,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-14007122.txt,.txt,973,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-14007123.txt,.txt,1914,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-14007124.txt,.txt,2933,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-14007125_SC.txt,.txt,1130,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-15007103.txt,.txt,2375,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-15007104.txt,.txt,749,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-15007105.txt,.txt,3780,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-16007079.txt,.txt,3359,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-09-17007056.txt,.txt,6546,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-11-30008916.txt,.txt,366,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-11-30008917.txt,.txt,1486,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-11-30008918_SC.txt,.txt,7,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-01010306.txt,.txt,4176,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-01010307.txt,.txt,1590,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-01010308.txt,.txt,1849,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-01010309_SC.txt,.txt,1247,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-02010262.txt,.txt,1653,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-02010263_SC.txt,.txt,1673,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-02010264_SC.txt,.txt,842,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-02010265.txt,.txt,368,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-03010228.txt,.txt,6819,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-30009441.txt,.txt,1599,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-30009442.txt,.txt,465,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-30009443.txt,.txt,1590,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-30009444.txt,.txt,1295,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-30009445_SC.txt,.txt,1198,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-30009446.txt,.txt,3607,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-31009411.txt,.txt,7247,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-31009412.txt,.txt,1287,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-31009413.txt,.txt,289,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TLG_2011-12-31009414.txt,.txt,283,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-02000928.txt,.txt,5312,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-02000929.txt,.txt,272,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-02000930.txt,.txt,5000,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-02000931.txt,.txt,9382,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-02000932_SC.txt,.txt,1554,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-02000933_SC.txt,.txt,1263,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-02000934_NI.txt,.txt,3541,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-02000935_NI.txt,.txt,1114,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-02000936_NI.txt,.txt,3548,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-23000279.txt,.txt,6610,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-23000280.txt,.txt,3087,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-23000281.txt,.txt,4202,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-23000282_SC.txt,.txt,5065,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-23000283_SC.txt,.txt,3129,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-23000284_SC.txt,.txt,227,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-23000285_SC.txt,.txt,1878,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-23000286_SC.txt,.txt,1324,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-23000287_NI.txt,.txt,1692,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-23000288_NI.txt,.txt,7810,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-23000289_NI.txt,.txt,3514,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-30000051.txt,.txt,2542,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-30000052.txt,.txt,3592,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-30000053.txt,.txt,5918,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-30000054.txt,.txt,5650,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-01-30000055.txt,.txt,6300,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-02-20001188_NI.txt,.txt,2065,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002582.txt,.txt,808,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002583.txt,.txt,492,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002584.txt,.txt,13000,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002585.txt,.txt,4736,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002586.txt,.txt,1164,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002587.txt,.txt,369,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002588.txt,.txt,441,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002589.txt,.txt,1686,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002590_SC.txt,.txt,917,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002591_SC.txt,.txt,5729,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002592_SC.txt,.txt,369,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002593_SC.txt,.txt,439,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002594_NI.txt,.txt,3378,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002595_NI.txt,.txt,1666,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002596_NI.txt,.txt,5523,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002597_NI.txt,.txt,1419,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-06002598_NI.txt,.txt,803,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-13002417.txt,.txt,865,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-13002418.txt,.txt,1611,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-13002419.txt,.txt,1441,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-13002420.txt,.txt,297,auxiliary-validation,reference-corpora
